t,node 1 (Volt),node 2 (Volt),node 0 (Volt),V(R1) (Volt),V(W1) (Volt),V(V1) (Volt),V(C1) (Volt),I(R1) (Amp),I(W1) (Amp),I(V1) (Amp),I(C1) (Amp)
8.608000,2.500000,2.472640,-2.500000,0.027360,2.500000,2.500000,4.972640,0.000003,-0.000003,-0.000003,0.000003
8.610000,2.500000,2.472749,-2.500000,0.027251,2.500000,2.500000,4.972749,0.000003,-0.000003,-0.000003,0.000003
8.612000,2.500000,2.472857,-2.500000,0.027143,2.500000,2.500000,4.972857,0.000003,-0.000003,-0.000003,0.000003
8.614000,2.500000,2.472965,-2.500000,0.027035,2.500000,2.500000,4.972965,0.000003,-0.000003,-0.000003,0.000003
8.616000,2.500000,2.473073,-2.500000,0.026927,2.500000,2.500000,4.973073,0.000003,-0.000003,-0.000003,0.000003
8.618000,2.500000,2.473180,-2.500000,0.026820,2.500000,2.500000,4.973180,0.000003,-0.000003,-0.000003,0.000003
8.620000,2.500000,2.473287,-2.500000,0.026713,2.500000,2.500000,4.973287,0.000003,-0.000003,-0.000003,0.000003
8.622000,2.500000,2.473394,-2.500000,0.026606,2.500000,2.500000,4.973394,0.000003,-0.000003,-0.000003,0.000003
8.624000,2.500000,2.473500,-2.500000,0.026500,2.500000,2.500000,4.973500,0.000003,-0.000003,-0.000003,0.000003
8.626000,2.500000,2.473605,-2.500000,0.026395,2.500000,2.500000,4.973605,0.000003,-0.000003,-0.000003,0.000003
8.628000,2.500000,2.473710,-2.500000,0.026290,2.500000,2.500000,4.973710,0.000003,-0.000003,-0.000003,0.000003
8.630000,2.500000,2.473815,-2.500000,0.026185,2.500000,2.500000,4.973815,0.000003,-0.000003,-0.000003,0.000003
8.632000,2.500000,2.473920,-2.500000,0.026080,2.500000,2.500000,4.973920,0.000003,-0.000003,-0.000003,0.000003
8.634000,2.500000,2.474023,-2.500000,0.025977,2.500000,2.500000,4.974023,0.000003,-0.000003,-0.000003,0.000003
8.636000,2.500000,2.474127,-2.500000,0.025873,2.500000,2.500000,4.974127,0.000003,-0.000003,-0.000003,0.000003
8.638000,2.500000,2.474230,-2.500000,0.025770,2.500000,2.500000,4.974230,0.000003,-0.000003,-0.000003,0.000003
8.640000,2.500000,2.474333,-2.500000,0.025667,2.500000,2.500000,4.974333,0.000003,-0.000003,-0.000003,0.000003
8.642000,2.500000,2.474435,-2.500000,0.025565,2.500000,2.500000,4.974435,0.000003,-0.000003,-0.000003,0.000003
8.644000,2.500000,2.474537,-2.500000,0.025463,2.500000,2.500000,4.974537,0.000003,-0.000003,-0.000003,0.000003
8.646000,2.500000,2.474638,-2.500000,0.025362,2.500000,2.500000,4.974638,0.000003,-0.000003,-0.000003,0.000003
8.648000,2.500000,2.474739,-2.500000,0.025261,2.500000,2.500000,4.974739,0.000003,-0.000003,-0.000003,0.000003
8.650000,2.500000,2.474840,-2.500000,0.025160,2.500000,2.500000,4.974840,0.000003,-0.000003,-0.000003,0.000003
8.652000,2.500000,2.474940,-2.500000,0.025060,2.500000,2.500000,4.974940,0.000003,-0.000003,-0.000003,0.000003
8.654000,2.500000,2.475040,-2.500000,0.024960,2.500000,2.500000,4.975040,0.000002,-0.000002,-0.000002,0.000002
8.656000,2.500000,2.475139,-2.500000,0.024861,2.500000,2.500000,4.975139,0.000002,-0.000002,-0.000002,0.000002
8.658000,2.500000,2.475238,-2.500000,0.024762,2.500000,2.500000,4.975238,0.000002,-0.000002,-0.000002,0.000002
8.660000,2.500000,2.475337,-2.500000,0.024663,2.500000,2.500000,4.975337,0.000002,-0.000002,-0.000002,0.000002
8.662000,2.500000,2.475435,-2.500000,0.024565,2.500000,2.500000,4.975435,0.000002,-0.000002,-0.000002,0.000002
8.664000,2.500000,2.475533,-2.500000,0.024467,2.500000,2.500000,4.975533,0.000002,-0.000002,-0.000002,0.000002
8.666000,2.500000,2.475631,-2.500000,0.024369,2.500000,2.500000,4.975631,0.000002,-0.000002,-0.000002,0.000002
8.668000,2.500000,2.475728,-2.500000,0.024272,2.500000,2.500000,4.975728,0.000002,-0.000002,-0.000002,0.000002
8.670000,2.500000,2.475825,-2.500000,0.024175,2.500000,2.500000,4.975825,0.000002,-0.000002,-0.000002,0.000002
8.672000,2.500000,2.475921,-2.500000,0.024079,2.500000,2.500000,4.975921,0.000002,-0.000002,-0.000002,0.000002
8.674000,2.500000,2.476017,-2.500000,0.023983,2.500000,2.500000,4.976017,0.000002,-0.000002,-0.000002,0.000002
8.676000,2.500000,2.476112,-2.500000,0.023888,2.500000,2.500000,4.976112,0.000002,-0.000002,-0.000002,0.000002
8.678000,2.500000,2.476207,-2.500000,0.023793,2.500000,2.500000,4.976207,0.000002,-0.000002,-0.000002,0.000002
8.680000,2.500000,2.476302,-2.500000,0.023698,2.500000,2.500000,4.976302,0.000002,-0.000002,-0.000002,0.000002
8.682000,2.500000,2.476397,-2.500000,0.023603,2.500000,2.500000,4.976397,0.000002,-0.000002,-0.000002,0.000002
8.684000,2.500000,2.476491,-2.500000,0.023509,2.500000,2.500000,4.976491,0.000002,-0.000002,-0.000002,0.000002
8.686000,2.500000,2.476584,-2.500000,0.023416,2.500000,2.500000,4.976584,0.000002,-0.000002,-0.000002,0.000002
8.688000,2.500000,2.476678,-2.500000,0.023322,2.500000,2.500000,4.976678,0.000002,-0.000002,-0.000002,0.000002
8.690000,2.500000,2.476771,-2.500000,0.023229,2.500000,2.500000,4.976771,0.000002,-0.000002,-0.000002,0.000002
8.692000,2.500000,2.476863,-2.500000,0.023137,2.500000,2.500000,4.976863,0.000002,-0.000002,-0.000002,0.000002
8.694000,2.500000,2.476955,-2.500000,0.023045,2.500000,2.500000,4.976955,0.000002,-0.000002,-0.000002,0.000002
8.696000,2.500000,2.477047,-2.500000,0.022953,2.500000,2.500000,4.977047,0.000002,-0.000002,-0.000002,0.000002
8.698000,2.500000,2.477139,-2.500000,0.022861,2.500000,2.500000,4.977139,0.000002,-0.000002,-0.000002,0.000002
8.700000,2.500000,2.477230,-2.500000,0.022770,2.500000,2.500000,4.977230,0.000002,-0.000002,-0.000002,0.000002
8.702000,2.500000,2.477320,-2.500000,0.022680,2.500000,2.500000,4.977320,0.000002,-0.000002,-0.000002,0.000002
8.704000,2.500000,2.477411,-2.500000,0.022589,2.500000,2.500000,4.977411,0.000002,-0.000002,-0.000002,0.000002
8.706000,2.500000,2.477501,-2.500000,0.022499,2.500000,2.500000,4.977501,0.000002,-0.000002,-0.000002,0.000002
8.708000,2.500000,2.477590,-2.500000,0.022410,2.500000,2.500000,4.977590,0.000002,-0.000002,-0.000002,0.000002
8.710000,2.500000,2.477680,-2.500000,0.022320,2.500000,2.500000,4.977680,0.000002,-0.000002,-0.000002,0.000002
8.712000,2.500000,2.477769,-2.500000,0.022231,2.500000,2.500000,4.977769,0.000002,-0.000002,-0.000002,0.000002
8.714000,2.500000,2.477857,-2.500000,0.022143,2.500000,2.500000,4.977857,0.000002,-0.000002,-0.000002,0.000002
8.716000,2.500000,2.477945,-2.500000,0.022055,2.500000,2.500000,4.977945,0.000002,-0.000002,-0.000002,0.000002
8.718000,2.500000,2.478033,-2.500000,0.021967,2.500000,2.500000,4.978033,0.000002,-0.000002,-0.000002,0.000002
8.720000,2.500000,2.478121,-2.500000,0.021879,2.500000,2.500000,4.978121,0.000002,-0.000002,-0.000002,0.000002
8.722000,2.500000,2.478208,-2.500000,0.021792,2.500000,2.500000,4.978208,0.000002,-0.000002,-0.000002,0.000002
8.724000,2.500000,2.478295,-2.500000,0.021705,2.500000,2.500000,4.978295,0.000002,-0.000002,-0.000002,0.000002
8.726000,2.500000,2.478381,-2.500000,0.021619,2.500000,2.500000,4.978381,0.000002,-0.000002,-0.000002,0.000002
8.728000,2.500000,2.478467,-2.500000,0.021533,2.500000,2.500000,4.978467,0.000002,-0.000002,-0.000002,0.000002
8.730000,2.500000,2.478553,-2.500000,0.021447,2.500000,2.500000,4.978553,0.000002,-0.000002,-0.000002,0.000002
8.732000,2.500000,2.478639,-2.500000,0.021361,2.500000,2.500000,4.978639,0.000002,-0.000002,-0.000002,0.000002
8.734000,2.500000,2.478724,-2.500000,0.021276,2.500000,2.500000,4.978724,0.000002,-0.000002,-0.000002,0.000002
8.736000,2.500000,2.478808,-2.500000,0.021192,2.500000,2.500000,4.978808,0.000002,-0.000002,-0.000002,0.000002
8.738000,2.500000,2.478893,-2.500000,0.021107,2.500000,2.500000,4.978893,0.000002,-0.000002,-0.000002,0.000002
8.740000,2.500000,2.478977,-2.500000,0.021023,2.500000,2.500000,4.978977,0.000002,-0.000002,-0.000002,0.000002
8.742000,2.500000,2.479061,-2.500000,0.020939,2.500000,2.500000,4.979061,0.000002,-0.000002,-0.000002,0.000002
8.744000,2.500000,2.479144,-2.500000,0.020856,2.500000,2.500000,4.979144,0.000002,-0.000002,-0.000002,0.000002
8.746000,2.500000,2.479227,-2.500000,0.020773,2.500000,2.500000,4.979227,0.000002,-0.000002,-0.000002,0.000002
8.748000,2.500000,2.479310,-2.500000,0.020690,2.500000,2.500000,4.979310,0.000002,-0.000002,-0.000002,0.000002
8.750000,2.500000,2.479392,-2.500000,0.020608,2.500000,2.500000,4.979392,0.000002,-0.000002,-0.000002,0.000002
8.752000,2.500000,2.479475,-2.500000,0.020525,2.500000,2.500000,4.979475,0.000002,-0.000002,-0.000002,0.000002
8.754000,2.500000,2.479556,-2.500000,0.020444,2.500000,2.500000,4.979556,0.000002,-0.000002,-0.000002,0.000002
8.756000,2.500000,2.479638,-2.500000,0.020362,2.500000,2.500000,4.979638,0.000002,-0.000002,-0.000002,0.000002
8.758000,2.500000,2.479719,-2.500000,0.020281,2.500000,2.500000,4.979719,0.000002,-0.000002,-0.000002,0.000002
8.760000,2.500000,2.479800,-2.500000,0.020200,2.500000,2.500000,4.979800,0.000002,-0.000002,-0.000002,0.000002
8.762000,2.500000,2.479880,-2.500000,0.020120,2.500000,2.500000,4.979880,0.000002,-0.000002,-0.000002,0.000002
8.764000,2.500000,2.479960,-2.500000,0.020040,2.500000,2.500000,4.979960,0.000002,-0.000002,-0.000002,0.000002
8.766000,2.500000,2.480040,-2.500000,0.019960,2.500000,2.500000,4.980040,0.000002,-0.000002,-0.000002,0.000002
8.768000,2.500000,2.480120,-2.500000,0.019880,2.500000,2.500000,4.980120,0.000002,-0.000002,-0.000002,0.000002
8.770000,2.500000,2.480199,-2.500000,0.019801,2.500000,2.500000,4.980199,0.000002,-0.000002,-0.000002,0.000002
8.772000,2.500000,2.480278,-2.500000,0.019722,2.500000,2.500000,4.980278,0.000002,-0.000002,-0.000002,0.000002
8.774000,2.500000,2.480356,-2.500000,0.019644,2.500000,2.500000,4.980356,0.000002,-0.000002,-0.000002,0.000002
8.776000,2.500000,2.480435,-2.500000,0.019565,2.500000,2.500000,4.980435,0.000002,-0.000002,-0.000002,0.000002
8.778000,2.500000,2.480513,-2.500000,0.019487,2.500000,2.500000,4.980513,0.000002,-0.000002,-0.000002,0.000002
8.780000,2.500000,2.480590,-2.500000,0.019410,2.500000,2.500000,4.980590,0.000002,-0.000002,-0.000002,0.000002
8.782000,2.500000,2.480668,-2.500000,0.019332,2.500000,2.500000,4.980668,0.000002,-0.000002,-0.000002,0.000002
8.784000,2.500000,2.480745,-2.500000,0.019255,2.500000,2.500000,4.980745,0.000002,-0.000002,-0.000002,0.000002
8.786000,2.500000,2.480821,-2.500000,0.019179,2.500000,2.500000,4.980821,0.000002,-0.000002,-0.000002,0.000002
8.788000,2.500000,2.480898,-2.500000,0.019102,2.500000,2.500000,4.980898,0.000002,-0.000002,-0.000002,0.000002
8.790000,2.500000,2.480974,-2.500000,0.019026,2.500000,2.500000,4.980974,0.000002,-0.000002,-0.000002,0.000002
8.792000,2.500000,2.481050,-2.500000,0.018950,2.500000,2.500000,4.981050,0.000002,-0.000002,-0.000002,0.000002
8.794000,2.500000,2.481125,-2.500000,0.018875,2.500000,2.500000,4.981125,0.000002,-0.000002,-0.000002,0.000002
8.796000,2.500000,2.481200,-2.500000,0.018800,2.500000,2.500000,4.981200,0.000002,-0.000002,-0.000002,0.000002
8.798000,2.500000,2.481275,-2.500000,0.018725,2.500000,2.500000,4.981275,0.000002,-0.000002,-0.000002,0.000002
8.800000,2.500000,2.481350,-2.500000,0.018650,2.500000,2.500000,4.981350,0.000002,-0.000002,-0.000002,0.000002
8.802000,2.500000,2.481424,-2.500000,0.018576,2.500000,2.500000,4.981424,0.000002,-0.000002,-0.000002,0.000002
8.804000,2.500000,2.481498,-2.500000,0.018502,2.500000,2.500000,4.981498,0.000002,-0.000002,-0.000002,0.000002
8.806000,2.500000,2.481572,-2.500000,0.018428,2.500000,2.500000,4.981572,0.000002,-0.000002,-0.000002,0.000002
8.808000,2.500000,2.481645,-2.500000,0.018355,2.500000,2.500000,4.981645,0.000002,-0.000002,-0.000002,0.000002
8.810000,2.500000,2.481718,-2.500000,0.018282,2.500000,2.500000,4.981718,0.000002,-0.000002,-0.000002,0.000002
8.812000,2.500000,2.481791,-2.500000,0.018209,2.500000,2.500000,4.981791,0.000002,-0.000002,-0.000002,0.000002
8.814000,2.500000,2.481864,-2.500000,0.018136,2.500000,2.500000,4.981864,0.000002,-0.000002,-0.000002,0.000002
8.816000,2.500000,2.481936,-2.500000,0.018064,2.500000,2.500000,4.981936,0.000002,-0.000002,-0.000002,0.000002
8.818000,2.500000,2.482008,-2.500000,0.017992,2.500000,2.500000,4.982008,0.000002,-0.000002,-0.000002,0.000002
8.820000,2.500000,2.482080,-2.500000,0.017920,2.500000,2.500000,4.982080,0.000002,-0.000002,-0.000002,0.000002
8.822000,2.500000,2.482151,-2.500000,0.017849,2.500000,2.500000,4.982151,0.000002,-0.000002,-0.000002,0.000002
8.824000,2.500000,2.482222,-2.500000,0.017778,2.500000,2.500000,4.982222,0.000002,-0.000002,-0.000002,0.000002
8.826000,2.500000,2.482293,-2.500000,0.017707,2.500000,2.500000,4.982293,0.000002,-0.000002,-0.000002,0.000002
8.828000,2.500000,2.482364,-2.500000,0.017636,2.500000,2.500000,4.982364,0.000002,-0.000002,-0.000002,0.000002
8.830000,2.500000,2.482434,-2.500000,0.017566,2.500000,2.500000,4.982434,0.000002,-0.000002,-0.000002,0.000002
8.832000,2.500000,2.482504,-2.500000,0.017496,2.500000,2.500000,4.982504,0.000002,-0.000002,-0.000002,0.000002
8.834000,2.500000,2.482573,-2.500000,0.017427,2.500000,2.500000,4.982573,0.000002,-0.000002,-0.000002,0.000002
8.836000,2.500000,2.482643,-2.500000,0.017357,2.500000,2.500000,4.982643,0.000002,-0.000002,-0.000002,0.000002
8.838000,2.500000,2.482712,-2.500000,0.017288,2.500000,2.500000,4.982712,0.000002,-0.000002,-0.000002,0.000002
8.840000,2.500000,2.482781,-2.500000,0.017219,2.500000,2.500000,4.982781,0.000002,-0.000002,-0.000002,0.000002
8.842000,2.500000,2.482850,-2.500000,0.017150,2.500000,2.500000,4.982850,0.000002,-0.000002,-0.000002,0.000002
8.844000,2.500000,2.482918,-2.500000,0.017082,2.500000,2.500000,4.982918,0.000002,-0.000002,-0.000002,0.000002
8.846000,2.500000,2.482986,-2.500000,0.017014,2.500000,2.500000,4.982986,0.000002,-0.000002,-0.000002,0.000002
8.848000,2.500000,2.483054,-2.500000,0.016946,2.500000,2.500000,4.983054,0.000002,-0.000002,-0.000002,0.000002
8.850000,2.500000,2.483121,-2.500000,0.016879,2.500000,2.500000,4.983121,0.000002,-0.000002,-0.000002,0.000002
8.852000,2.500000,2.483188,-2.500000,0.016812,2.500000,2.500000,4.983188,0.000002,-0.000002,-0.000002,0.000002
8.854000,2.500000,2.483255,-2.500000,0.016745,2.500000,2.500000,4.983255,0.000002,-0.000002,-0.000002,0.000002
8.856000,2.500000,2.483322,-2.500000,0.016678,2.500000,2.500000,4.983322,0.000002,-0.000002,-0.000002,0.000002
8.858000,2.500000,2.483389,-2.500000,0.016611,2.500000,2.500000,4.983389,0.000002,-0.000002,-0.000002,0.000002
8.860000,2.500000,2.483455,-2.500000,0.016545,2.500000,2.500000,4.983455,0.000002,-0.000002,-0.000002,0.000002
8.862000,2.500000,2.483521,-2.500000,0.016479,2.500000,2.500000,4.983521,0.000002,-0.000002,-0.000002,0.000002
8.864000,2.500000,2.483586,-2.500000,0.016414,2.500000,2.500000,4.983586,0.000002,-0.000002,-0.000002,0.000002
8.866000,2.500000,2.483652,-2.500000,0.016348,2.500000,2.500000,4.983652,0.000002,-0.000002,-0.000002,0.000002
8.868000,2.500000,2.483717,-2.500000,0.016283,2.500000,2.500000,4.983717,0.000002,-0.000002,-0.000002,0.000002
8.870000,2.500000,2.483782,-2.500000,0.016218,2.500000,2.500000,4.983782,0.000002,-0.000002,-0.000002,0.000002
8.872000,2.500000,2.483846,-2.500000,0.016154,2.500000,2.500000,4.983846,0.000002,-0.000002,-0.000002,0.000002
8.874000,2.500000,2.483911,-2.500000,0.016089,2.500000,2.500000,4.983911,0.000002,-0.000002,-0.000002,0.000002
8.876000,2.500000,2.483975,-2.500000,0.016025,2.500000,2.500000,4.983975,0.000002,-0.000002,-0.000002,0.000002
8.878000,2.500000,2.484039,-2.500000,0.015961,2.500000,2.500000,4.984039,0.000002,-0.000002,-0.000002,0.000002
8.880000,2.500000,2.484102,-2.500000,0.015898,2.500000,2.500000,4.984102,0.000002,-0.000002,-0.000002,0.000002
8.882000,2.500000,2.484166,-2.500000,0.015834,2.500000,2.500000,4.984166,0.000002,-0.000002,-0.000002,0.000002
8.884000,2.500000,2.484229,-2.500000,0.015771,2.500000,2.500000,4.984229,0.000002,-0.000002,-0.000002,0.000002
8.886000,2.500000,2.484292,-2.500000,0.015708,2.500000,2.500000,4.984292,0.000002,-0.000002,-0.000002,0.000002
8.888000,2.500000,2.484354,-2.500000,0.015646,2.500000,2.500000,4.984354,0.000002,-0.000002,-0.000002,0.000002
8.890000,2.500000,2.484416,-2.500000,0.015584,2.500000,2.500000,4.984416,0.000002,-0.000002,-0.000002,0.000002
8.892000,2.500000,2.484479,-2.500000,0.015521,2.500000,2.500000,4.984479,0.000002,-0.000002,-0.000002,0.000002
8.894000,2.500000,2.484540,-2.500000,0.015460,2.500000,2.500000,4.984540,0.000002,-0.000002,-0.000002,0.000002
8.896000,2.500000,2.484602,-2.500000,0.015398,2.500000,2.500000,4.984602,0.000002,-0.000002,-0.000002,0.000002
8.898000,2.500000,2.484663,-2.500000,0.015337,2.500000,2.500000,4.984663,0.000002,-0.000002,-0.000002,0.000002
8.900000,2.500000,2.484724,-2.500000,0.015276,2.500000,2.500000,4.984724,0.000002,-0.000002,-0.000002,0.000002
8.902000,2.500000,2.484785,-2.500000,0.015215,2.500000,2.500000,4.984785,0.000002,-0.000002,-0.000002,0.000002
8.904000,2.500000,2.484846,-2.500000,0.015154,2.500000,2.500000,4.984846,0.000002,-0.000002,-0.000002,0.000002
8.906000,2.500000,2.484906,-2.500000,0.015094,2.500000,2.500000,4.984906,0.000002,-0.000002,-0.000002,0.000002
8.908000,2.500000,2.484966,-2.500000,0.015034,2.500000,2.500000,4.984966,0.000002,-0.000002,-0.000002,0.000002
8.910000,2.500000,2.485026,-2.500000,0.014974,2.500000,2.500000,4.985026,0.000001,-0.000001,-0.000001,0.000001
8.912000,2.500000,2.485086,-2.500000,0.014914,2.500000,2.500000,4.985086,0.000001,-0.000001,-0.000001,0.000001
8.914000,2.500000,2.485145,-2.500000,0.014855,2.500000,2.500000,4.985145,0.000001,-0.000001,-0.000001,0.000001
8.916000,2.500000,2.485205,-2.500000,0.014795,2.500000,2.500000,4.985205,0.000001,-0.000001,-0.000001,0.000001
8.918000,2.500000,2.485263,-2.500000,0.014737,2.500000,2.500000,4.985263,0.000001,-0.000001,-0.000001,0.000001
8.920000,2.500000,2.485322,-2.500000,0.014678,2.500000,2.500000,4.985322,0.000001,-0.000001,-0.000001,0.000001
8.922000,2.500000,2.485381,-2.500000,0.014619,2.500000,2.500000,4.985381,0.000001,-0.000001,-0.000001,0.000001
8.924000,2.500000,2.485439,-2.500000,0.014561,2.500000,2.500000,4.985439,0.000001,-0.000001,-0.000001,0.000001
8.926000,2.500000,2.485497,-2.500000,0.014503,2.500000,2.500000,4.985497,0.000001,-0.000001,-0.000001,0.000001
8.928000,2.500000,2.485555,-2.500000,0.014445,2.500000,2.500000,4.985555,0.000001,-0.000001,-0.000001,0.000001
8.930000,2.500000,2.485612,-2.500000,0.014388,2.500000,2.500000,4.985612,0.000001,-0.000001,-0.000001,0.000001
8.932000,2.500000,2.485670,-2.500000,0.014330,2.500000,2.500000,4.985670,0.000001,-0.000001,-0.000001,0.000001
8.934000,2.500000,2.485727,-2.500000,0.014273,2.500000,2.500000,4.985727,0.000001,-0.000001,-0.000001,0.000001
8.936000,2.500000,2.485784,-2.500000,0.014216,2.500000,2.500000,4.985784,0.000001,-0.000001,-0.000001,0.000001
8.938000,2.500000,2.485840,-2.500000,0.014160,2.500000,2.500000,4.985840,0.000001,-0.000001,-0.000001,0.000001
8.940000,2.500000,2.485897,-2.500000,0.014103,2.500000,2.500000,4.985897,0.000001,-0.000001,-0.000001,0.000001
8.942000,2.500000,2.485953,-2.500000,0.014047,2.500000,2.500000,4.985953,0.000001,-0.000001,-0.000001,0.000001
8.944000,2.500000,2.486009,-2.500000,0.013991,2.500000,2.500000,4.986009,0.000001,-0.000001,-0.000001,0.000001
8.946000,2.500000,2.486064,-2.500000,0.013936,2.500000,2.500000,4.986064,0.000001,-0.000001,-0.000001,0.000001
8.948000,2.500000,2.486120,-2.500000,0.013880,2.500000,2.500000,4.986120,0.000001,-0.000001,-0.000001,0.000001
8.950000,2.500000,2.486175,-2.500000,0.013825,2.500000,2.500000,4.986175,0.000001,-0.000001,-0.000001,0.000001
8.952000,2.500000,2.486230,-2.500000,0.013770,2.500000,2.500000,4.986230,0.000001,-0.000001,-0.000001,0.000001
8.954000,2.500000,2.486285,-2.500000,0.013715,2.500000,2.500000,4.986285,0.000001,-0.000001,-0.000001,0.000001
8.956000,2.500000,2.486340,-2.500000,0.013660,2.500000,2.500000,4.986340,0.000001,-0.000001,-0.000001,0.000001
8.958000,2.500000,2.486394,-2.500000,0.013606,2.500000,2.500000,4.986394,0.000001,-0.000001,-0.000001,0.000001
8.960000,2.500000,2.486449,-2.500000,0.013551,2.500000,2.500000,4.986449,0.000001,-0.000001,-0.000001,0.000001
8.962000,2.500000,2.486503,-2.500000,0.013497,2.500000,2.500000,4.986503,0.000001,-0.000001,-0.000001,0.000001
8.964000,2.500000,2.486556,-2.500000,0.013444,2.500000,2.500000,4.986556,0.000001,-0.000001,-0.000001,0.000001
8.966000,2.500000,2.486610,-2.500000,0.013390,2.500000,2.500000,4.986610,0.000001,-0.000001,-0.000001,0.000001
8.968000,2.500000,2.486663,-2.500000,0.013337,2.500000,2.500000,4.986663,0.000001,-0.000001,-0.000001,0.000001
8.970000,2.500000,2.486716,-2.500000,0.013284,2.500000,2.500000,4.986716,0.000001,-0.000001,-0.000001,0.000001
8.972000,2.500000,2.486769,-2.500000,0.013231,2.500000,2.500000,4.986769,0.000001,-0.000001,-0.000001,0.000001
8.974000,2.500000,2.486822,-2.500000,0.013178,2.500000,2.500000,4.986822,0.000001,-0.000001,-0.000001,0.000001
8.976000,2.500000,2.486874,-2.500000,0.013126,2.500000,2.500000,4.986874,0.000001,-0.000001,-0.000001,0.000001
8.978000,2.500000,2.486927,-2.500000,0.013073,2.500000,2.500000,4.986927,0.000001,-0.000001,-0.000001,0.000001
8.980000,2.500000,2.486979,-2.500000,0.013021,2.500000,2.500000,4.986979,0.000001,-0.000001,-0.000001,0.000001
8.982000,2.500000,2.487031,-2.500000,0.012969,2.500000,2.500000,4.987031,0.000001,-0.000001,-0.000001,0.000001
8.984000,2.500000,2.487082,-2.500000,0.012918,2.500000,2.500000,4.987082,0.000001,-0.000001,-0.000001,0.000001
8.986000,2.500000,2.487134,-2.500000,0.012866,2.500000,2.500000,4.987134,0.000001,-0.000001,-0.000001,0.000001
8.988000,2.500000,2.487185,-2.500000,0.012815,2.500000,2.500000,4.987185,0.000001,-0.000001,-0.000001,0.000001
8.990000,2.500000,2.487236,-2.500000,0.012764,2.500000,2.500000,4.987236,0.000001,-0.000001,-0.000001,0.000001
8.992000,2.500000,2.487287,-2.500000,0.012713,2.500000,2.500000,4.987287,0.000001,-0.000001,-0.000001,0.000001
8.994000,2.500000,2.487338,-2.500000,0.012662,2.500000,2.500000,4.987338,0.000001,-0.000001,-0.000001,0.000001
8.996000,2.500000,2.487388,-2.500000,0.012612,2.500000,2.500000,4.987388,0.000001,-0.000001,-0.000001,0.000001
8.998000,2.500000,2.487438,-2.500000,0.012562,2.500000,2.500000,4.987438,0.000001,-0.000001,-0.000001,0.000001
9.000000,2.500000,2.487488,-2.500000,0.012512,2.500000,2.500000,4.987488,0.000001,-0.000001,-0.000001,0.000001
9.002000,-2.500000,2.467618,-2.500000,-4.967618,-2.500000,2.500000,4.967618,-0.000497,0.000497,0.000497,-0.000497
9.004000,-2.500000,2.447827,-2.500000,-4.947827,-2.500000,2.500000,4.947827,-0.000495,0.000495,0.000495,-0.000495
9.006000,-2.500000,2.428114,-2.500000,-4.928114,-2.500000,2.500000,4.928114,-0.000493,0.000493,0.000493,-0.000493
9.008000,-2.500000,2.408480,-2.500000,-4.908480,-2.500000,2.500000,4.908480,-0.000491,0.000491,0.000491,-0.000491
9.010000,-2.500000,2.388925,-2.500000,-4.888925,-2.500000,2.500000,4.888925,-0.000489,0.000489,0.000489,-0.000489
9.012000,-2.500000,2.369447,-2.500000,-4.869447,-2.500000,2.500000,4.869447,-0.000487,0.000487,0.000487,-0.000487
9.014000,-2.500000,2.350047,-2.500000,-4.850047,-2.500000,2.500000,4.850047,-0.000485,0.000485,0.000485,-0.000485
9.016000,-2.500000,2.330724,-2.500000,-4.830724,-2.500000,2.500000,4.830724,-0.000483,0.000483,0.000483,-0.000483
9.018000,-2.500000,2.311478,-2.500000,-4.811478,-2.500000,2.500000,4.811478,-0.000481,0.000481,0.000481,-0.000481
9.020000,-2.500000,2.292309,-2.500000,-4.792309,-2.500000,2.500000,4.792309,-0.000479,0.000479,0.000479,-0.000479
9.022000,-2.500000,2.273216,-2.500000,-4.773216,-2.500000,2.500000,4.773216,-0.000477,0.000477,0.000477,-0.000477
9.024000,-2.500000,2.254199,-2.500000,-4.754199,-2.500000,2.500000,4.754199,-0.000475,0.000475,0.000475,-0.000475
9.026000,-2.500000,2.235258,-2.500000,-4.735258,-2.500000,2.500000,4.735258,-0.000474,0.000474,0.000474,-0.000474
9.028000,-2.500000,2.216392,-2.500000,-4.716392,-2.500000,2.500000,4.716392,-0.000472,0.000472,0.000472,-0.000472
9.030000,-2.500000,2.197602,-2.500000,-4.697602,-2.500000,2.500000,4.697602,-0.000470,0.000470,0.000470,-0.000470
9.032000,-2.500000,2.178886,-2.500000,-4.678886,-2.500000,2.500000,4.678886,-0.000468,0.000468,0.000468,-0.000468
9.034000,-2.500000,2.160245,-2.500000,-4.660245,-2.500000,2.500000,4.660245,-0.000466,0.000466,0.000466,-0.000466
9.036000,-2.500000,2.141679,-2.500000,-4.641679,-2.500000,2.500000,4.641679,-0.000464,0.000464,0.000464,-0.000464
9.038000,-2.500000,2.123186,-2.500000,-4.623186,-2.500000,2.500000,4.623186,-0.000462,0.000462,0.000462,-0.000462
9.040000,-2.500000,2.104767,-2.500000,-4.604767,-2.500000,2.500000,4.604767,-0.000460,0.000460,0.000460,-0.000460
9.042000,-2.500000,2.086421,-2.500000,-4.586421,-2.500000,2.500000,4.586421,-0.000459,0.000459,0.000459,-0.000459
9.044000,-2.500000,2.068149,-2.500000,-4.568149,-2.500000,2.500000,4.568149,-0.000457,0.000457,0.000457,-0.000457
