t,node 1 (Volt),node 2 (Volt),node 3 (Volt),V(R1) (Volt),V(W1) (Volt),V(V1) (Volt),V(C1) (Volt),I(R1) (Amp),I(W1) (Amp),I(V1) (Amp),I(C1) (Amp)
2.878000,5.000000,4.984074,2.500000,0.015926,2.500000,2.500000,4.984074,0.000002,-0.000002,-0.000002,0.000002
2.879000,5.000000,4.984106,2.500000,0.015894,2.500000,2.500000,4.984106,0.000002,-0.000002,-0.000002,0.000002
2.880000,5.000000,4.984138,2.500000,0.015862,2.500000,2.500000,4.984138,0.000002,-0.000002,-0.000002,0.000002
2.881000,5.000000,4.984169,2.500000,0.015831,2.500000,2.500000,4.984169,0.000002,-0.000002,-0.000002,0.000002
2.882000,5.000000,4.984201,2.500000,0.015799,2.500000,2.500000,4.984201,0.000002,-0.000002,-0.000002,0.000002
2.883000,5.000000,4.984232,2.500000,0.015768,2.500000,2.500000,4.984232,0.000002,-0.000002,-0.000002,0.000002
2.884000,5.000000,4.984264,2.500000,0.015736,2.500000,2.500000,4.984264,0.000002,-0.000002,-0.000002,0.000002
2.885000,5.000000,4.984295,2.500000,0.015705,2.500000,2.500000,4.984295,0.000002,-0.000002,-0.000002,0.000002
2.886000,5.000000,4.984327,2.500000,0.015673,2.500000,2.500000,4.984327,0.000002,-0.000002,-0.000002,0.000002
2.887000,5.000000,4.984358,2.500000,0.015642,2.500000,2.500000,4.984358,0.000002,-0.000002,-0.000002,0.000002
2.888000,5.000000,4.984389,2.500000,0.015611,2.500000,2.500000,4.984389,0.000002,-0.000002,-0.000002,0.000002
2.889000,5.000000,4.984420,2.500000,0.015580,2.500000,2.500000,4.984420,0.000002,-0.000002,-0.000002,0.000002
2.890000,5.000000,4.984451,2.500000,0.015549,2.500000,2.500000,4.984451,0.000002,-0.000002,-0.000002,0.000002
2.891000,5.000000,4.984482,2.500000,0.015518,2.500000,2.500000,4.984482,0.000002,-0.000002,-0.000002,0.000002
2.892000,5.000000,4.984513,2.500000,0.015487,2.500000,2.500000,4.984513,0.000002,-0.000002,-0.000002,0.000002
2.893000,5.000000,4.984544,2.500000,0.015456,2.500000,2.500000,4.984544,0.000002,-0.000002,-0.000002,0.000002
2.894000,5.000000,4.984575,2.500000,0.015425,2.500000,2.500000,4.984575,0.000002,-0.000002,-0.000002,0.000002
2.895000,5.000000,4.984606,2.500000,0.015394,2.500000,2.500000,4.984606,0.000002,-0.000002,-0.000002,0.000002
2.896000,5.000000,4.984637,2.500000,0.015363,2.500000,2.500000,4.984637,0.000002,-0.000002,-0.000002,0.000002
2.897000,5.000000,4.984667,2.500000,0.015333,2.500000,2.500000,4.984667,0.000002,-0.000002,-0.000002,0.000002
2.898000,5.000000,4.984698,2.500000,0.015302,2.500000,2.500000,4.984698,0.000002,-0.000002,-0.000002,0.000002
2.899000,5.000000,4.984729,2.500000,0.015271,2.500000,2.500000,4.984729,0.000002,-0.000002,-0.000002,0.000002
2.900000,5.000000,4.984759,2.500000,0.015241,2.500000,2.500000,4.984759,0.000002,-0.000002,-0.000002,0.000002
2.901000,5.000000,4.984789,2.500000,0.015211,2.500000,2.500000,4.984789,0.000002,-0.000002,-0.000002,0.000002
2.902000,5.000000,4.984820,2.500000,0.015180,2.500000,2.500000,4.984820,0.000002,-0.000002,-0.000002,0.000002
2.903000,5.000000,4.984850,2.500000,0.015150,2.500000,2.500000,4.984850,0.000002,-0.000002,-0.000002,0.000002
2.904000,5.000000,4.984880,2.500000,0.015120,2.500000,2.500000,4.984880,0.000002,-0.000002,-0.000002,0.000002
2.905000,5.000000,4.984911,2.500000,0.015089,2.500000,2.500000,4.984911,0.000002,-0.000002,-0.000002,0.000002
2.906000,5.000000,4.984941,2.500000,0.015059,2.500000,2.500000,4.984941,0.000002,-0.000002,-0.000002,0.000002
2.907000,5.000000,4.984971,2.500000,0.015029,2.500000,2.500000,4.984971,0.000002,-0.000002,-0.000002,0.000002
2.908000,5.000000,4.985001,2.500000,0.014999,2.500000,2.500000,4.985001,0.000001,-0.000001,-0.000001,0.000001
2.909000,5.000000,4.985031,2.500000,0.014969,2.500000,2.500000,4.985031,0.000001,-0.000001,-0.000001,0.000001
2.910000,5.000000,4.985061,2.500000,0.014939,2.500000,2.500000,4.985061,0.000001,-0.000001,-0.000001,0.000001
2.911000,5.000000,4.985090,2.500000,0.014910,2.500000,2.500000,4.985090,0.000001,-0.000001,-0.000001,0.000001
2.912000,5.000000,4.985120,2.500000,0.014880,2.500000,2.500000,4.985120,0.000001,-0.000001,-0.000001,0.000001
2.913000,5.000000,4.985150,2.500000,0.014850,2.500000,2.500000,4.985150,0.000001,-0.000001,-0.000001,0.000001
2.914000,5.000000,4.985179,2.500000,0.014821,2.500000,2.500000,4.985179,0.000001,-0.000001,-0.000001,0.000001
2.915000,5.000000,4.985209,2.500000,0.014791,2.500000,2.500000,4.985209,0.000001,-0.000001,-0.000001,0.000001
2.916000,5.000000,4.985239,2.500000,0.014761,2.500000,2.500000,4.985239,0.000001,-0.000001,-0.000001,0.000001
2.917000,5.000000,4.985268,2.500000,0.014732,2.500000,2.500000,4.985268,0.000001,-0.000001,-0.000001,0.000001
2.918000,5.000000,4.985297,2.500000,0.014703,2.500000,2.500000,4.985297,0.000001,-0.000001,-0.000001,0.000001
2.919000,5.000000,4.985327,2.500000,0.014673,2.500000,2.500000,4.985327,0.000001,-0.000001,-0.000001,0.000001
2.920000,5.000000,4.985356,2.500000,0.014644,2.500000,2.500000,4.985356,0.000001,-0.000001,-0.000001,0.000001
2.921000,5.000000,4.985385,2.500000,0.014615,2.500000,2.500000,4.985385,0.000001,-0.000001,-0.000001,0.000001
2.922000,5.000000,4.985414,2.500000,0.014586,2.500000,2.500000,4.985414,0.000001,-0.000001,-0.000001,0.000001
2.923000,5.000000,4.985444,2.500000,0.014556,2.500000,2.500000,4.985444,0.000001,-0.000001,-0.000001,0.000001
2.924000,5.000000,4.985473,2.500000,0.014527,2.500000,2.500000,4.985473,0.000001,-0.000001,-0.000001,0.000001
2.925000,5.000000,4.985502,2.500000,0.014498,2.500000,2.500000,4.985502,0.000001,-0.000001,-0.000001,0.000001
2.926000,5.000000,4.985531,2.500000,0.014469,2.500000,2.500000,4.985531,0.000001,-0.000001,-0.000001,0.000001
2.927000,5.000000,4.985559,2.500000,0.014441,2.500000,2.500000,4.985559,0.000001,-0.000001,-0.000001,0.000001
2.928000,5.000000,4.985588,2.500000,0.014412,2.500000,2.500000,4.985588,0.000001,-0.000001,-0.000001,0.000001
2.929000,5.000000,4.985617,2.500000,0.014383,2.500000,2.500000,4.985617,0.000001,-0.000001,-0.000001,0.000001
2.930000,5.000000,4.985646,2.500000,0.014354,2.500000,2.500000,4.985646,0.000001,-0.000001,-0.000001,0.000001
2.931000,5.000000,4.985674,2.500000,0.014326,2.500000,2.500000,4.985674,0.000001,-0.000001,-0.000001,0.000001
2.932000,5.000000,4.985703,2.500000,0.014297,2.500000,2.500000,4.985703,0.000001,-0.000001,-0.000001,0.000001
2.933000,5.000000,4.985732,2.500000,0.014268,2.500000,2.500000,4.985732,0.000001,-0.000001,-0.000001,0.000001
2.934000,5.000000,4.985760,2.500000,0.014240,2.500000,2.500000,4.985760,0.000001,-0.000001,-0.000001,0.000001
2.935000,5.000000,4.985788,2.500000,0.014212,2.500000,2.500000,4.985788,0.000001,-0.000001,-0.000001,0.000001
2.936000,5.000000,4.985817,2.500000,0.014183,2.500000,2.500000,4.985817,0.000001,-0.000001,-0.000001,0.000001
2.937000,5.000000,4.985845,2.500000,0.014155,2.500000,2.500000,4.985845,0.000001,-0.000001,-0.000001,0.000001
2.938000,5.000000,4.985873,2.500000,0.014127,2.500000,2.500000,4.985873,0.000001,-0.000001,-0.000001,0.000001
2.939000,5.000000,4.985902,2.500000,0.014098,2.500000,2.500000,4.985902,0.000001,-0.000001,-0.000001,0.000001
2.940000,5.000000,4.985930,2.500000,0.014070,2.500000,2.500000,4.985930,0.000001,-0.000001,-0.000001,0.000001
2.941000,5.000000,4.985958,2.500000,0.014042,2.500000,2.500000,4.985958,0.000001,-0.000001,-0.000001,0.000001
2.942000,5.000000,4.985986,2.500000,0.014014,2.500000,2.500000,4.985986,0.000001,-0.000001,-0.000001,0.000001
2.943000,5.000000,4.986014,2.500000,0.013986,2.500000,2.500000,4.986014,0.000001,-0.000001,-0.000001,0.000001
2.944000,5.000000,4.986042,2.500000,0.013958,2.500000,2.500000,4.986042,0.000001,-0.000001,-0.000001,0.000001
2.945000,5.000000,4.986070,2.500000,0.013930,2.500000,2.500000,4.986070,0.000001,-0.000001,-0.000001,0.000001
2.946000,5.000000,4.986097,2.500000,0.013903,2.500000,2.500000,4.986097,0.000001,-0.000001,-0.000001,0.000001
2.947000,5.000000,4.986125,2.500000,0.013875,2.500000,2.500000,4.986125,0.000001,-0.000001,-0.000001,0.000001
2.948000,5.000000,4.986153,2.500000,0.013847,2.500000,2.500000,4.986153,0.000001,-0.000001,-0.000001,0.000001
2.949000,5.000000,4.986180,2.500000,0.013820,2.500000,2.500000,4.986180,0.000001,-0.000001,-0.000001,0.000001
2.950000,5.000000,4.986208,2.500000,0.013792,2.500000,2.500000,4.986208,0.000001,-0.000001,-0.000001,0.000001
2.951000,5.000000,4.986236,2.500000,0.013764,2.500000,2.500000,4.986236,0.000001,-0.000001,-0.000001,0.000001
2.952000,5.000000,4.986263,2.500000,0.013737,2.500000,2.500000,4.986263,0.000001,-0.000001,-0.000001,0.000001
2.953000,5.000000,4.986290,2.500000,0.013710,2.500000,2.500000,4.986290,0.000001,-0.000001,-0.000001,0.000001
2.954000,5.000000,4.986318,2.500000,0.013682,2.500000,2.500000,4.986318,0.000001,-0.000001,-0.000001,0.000001
2.955000,5.000000,4.986345,2.500000,0.013655,2.500000,2.500000,4.986345,0.000001,-0.000001,-0.000001,0.000001
2.956000,5.000000,4.986372,2.500000,0.013628,2.500000,2.500000,4.986372,0.000001,-0.000001,-0.000001,0.000001
2.957000,5.000000,4.986400,2.500000,0.013600,2.500000,2.500000,4.986400,0.000001,-0.000001,-0.000001,0.000001
2.958000,5.000000,4.986427,2.500000,0.013573,2.500000,2.500000,4.986427,0.000001,-0.000001,-0.000001,0.000001
2.959000,5.000000,4.986454,2.500000,0.013546,2.500000,2.500000,4.986454,0.000001,-0.000001,-0.000001,0.000001
2.960000,5.000000,4.986481,2.500000,0.013519,2.500000,2.500000,4.986481,0.000001,-0.000001,-0.000001,0.000001
2.961000,5.000000,4.986508,2.500000,0.013492,2.500000,2.500000,4.986508,0.000001,-0.000001,-0.000001,0.000001
2.962000,5.000000,4.986535,2.500000,0.013465,2.500000,2.500000,4.986535,0.000001,-0.000001,-0.000001,0.000001
2.963000,5.000000,4.986562,2.500000,0.013438,2.500000,2.500000,4.986562,0.000001,-0.000001,-0.000001,0.000001
2.964000,5.000000,4.986588,2.500000,0.013412,2.500000,2.500000,4.986588,0.000001,-0.000001,-0.000001,0.000001
2.965000,5.000000,4.986615,2.500000,0.013385,2.500000,2.500000,4.986615,0.000001,-0.000001,-0.000001,0.000001
2.966000,5.000000,4.986642,2.500000,0.013358,2.500000,2.500000,4.986642,0.000001,-0.000001,-0.000001,0.000001
2.967000,5.000000,4.986669,2.500000,0.013331,2.500000,2.500000,4.986669,0.000001,-0.000001,-0.000001,0.000001
2.968000,5.000000,4.986695,2.500000,0.013305,2.500000,2.500000,4.986695,0.000001,-0.000001,-0.000001,0.000001
2.969000,5.000000,4.986722,2.500000,0.013278,2.500000,2.500000,4.986722,0.000001,-0.000001,-0.000001,0.000001
2.970000,5.000000,4.986748,2.500000,0.013252,2.500000,2.500000,4.986748,0.000001,-0.000001,-0.000001,0.000001
2.971000,5.000000,4.986775,2.500000,0.013225,2.500000,2.500000,4.986775,0.000001,-0.000001,-0.000001,0.000001
2.972000,5.000000,4.986801,2.500000,0.013199,2.500000,2.500000,4.986801,0.000001,-0.000001,-0.000001,0.000001
2.973000,5.000000,4.986827,2.500000,0.013173,2.500000,2.500000,4.986827,0.000001,-0.000001,-0.000001,0.000001
2.974000,5.000000,4.986854,2.500000,0.013146,2.500000,2.500000,4.986854,0.000001,-0.000001,-0.000001,0.000001
2.975000,5.000000,4.986880,2.500000,0.013120,2.500000,2.500000,4.986880,0.000001,-0.000001,-0.000001,0.000001
2.976000,5.000000,4.986906,2.500000,0.013094,2.500000,2.500000,4.986906,0.000001,-0.000001,-0.000001,0.000001
2.977000,5.000000,4.986932,2.500000,0.013068,2.500000,2.500000,4.986932,0.000001,-0.000001,-0.000001,0.000001
2.978000,5.000000,4.986958,2.500000,0.013042,2.500000,2.500000,4.986958,0.000001,-0.000001,-0.000001,0.000001
2.979000,5.000000,4.986984,2.500000,0.013016,2.500000,2.500000,4.986984,0.000001,-0.000001,-0.000001,0.000001
2.980000,5.000000,4.987010,2.500000,0.012990,2.500000,2.500000,4.987010,0.000001,-0.000001,-0.000001,0.000001
2.981000,5.000000,4.987036,2.500000,0.012964,2.500000,2.500000,4.987036,0.000001,-0.000001,-0.000001,0.000001
2.982000,5.000000,4.987062,2.500000,0.012938,2.500000,2.500000,4.987062,0.000001,-0.000001,-0.000001,0.000001
2.983000,5.000000,4.987088,2.500000,0.012912,2.500000,2.500000,4.987088,0.000001,-0.000001,-0.000001,0.000001
2.984000,5.000000,4.987114,2.500000,0.012886,2.500000,2.500000,4.987114,0.000001,-0.000001,-0.000001,0.000001
2.985000,5.000000,4.987140,2.500000,0.012860,2.500000,2.500000,4.987140,0.000001,-0.000001,-0.000001,0.000001
2.986000,5.000000,4.987165,2.500000,0.012835,2.500000,2.500000,4.987165,0.000001,-0.000001,-0.000001,0.000001
2.987000,5.000000,4.987191,2.500000,0.012809,2.500000,2.500000,4.987191,0.000001,-0.000001,-0.000001,0.000001
2.988000,5.000000,4.987216,2.500000,0.012784,2.500000,2.500000,4.987216,0.000001,-0.000001,-0.000001,0.000001
2.989000,5.000000,4.987242,2.500000,0.012758,2.500000,2.500000,4.987242,0.000001,-0.000001,-0.000001,0.000001
2.990000,5.000000,4.987267,2.500000,0.012733,2.500000,2.500000,4.987267,0.000001,-0.000001,-0.000001,0.000001
2.991000,5.000000,4.987293,2.500000,0.012707,2.500000,2.500000,4.987293,0.000001,-0.000001,-0.000001,0.000001
2.992000,5.000000,4.987318,2.500000,0.012682,2.500000,2.500000,4.987318,0.000001,-0.000001,-0.000001,0.000001
2.993000,5.000000,4.987343,2.500000,0.012657,2.500000,2.500000,4.987343,0.000001,-0.000001,-0.000001,0.000001
2.994000,5.000000,4.987369,2.500000,0.012631,2.500000,2.500000,4.987369,0.000001,-0.000001,-0.000001,0.000001
2.995000,5.000000,4.987394,2.500000,0.012606,2.500000,2.500000,4.987394,0.000001,-0.000001,-0.000001,0.000001
2.996000,5.000000,4.987419,2.500000,0.012581,2.500000,2.500000,4.987419,0.000001,-0.000001,-0.000001,0.000001
2.997000,5.000000,4.987444,2.500000,0.012556,2.500000,2.500000,4.987444,0.000001,-0.000001,-0.000001,0.000001
2.998000,5.000000,4.987469,2.500000,0.012531,2.500000,2.500000,4.987469,0.000001,-0.000001,-0.000001,0.000001
2.999000,5.000000,4.987494,2.500000,0.012506,2.500000,2.500000,4.987494,0.000001,-0.000001,-0.000001,0.000001
3.000000,5.000000,4.987519,2.500000,0.012481,2.500000,2.500000,4.987519,0.000001,-0.000001,-0.000001,0.000001
3.001000,0.000000,4.977564,2.500000,-4.977564,-2.500000,2.500000,4.977564,-0.000498,0.000498,0.000498,-0.000498
3.002000,0.000000,4.967629,2.500000,-4.967629,-2.500000,2.500000,4.967629,-0.000497,0.000497,0.000497,-0.000497
3.003000,0.000000,4.957713,2.500000,-4.957713,-2.500000,2.500000,4.957713,-0.000496,0.000496,0.000496,-0.000496
3.004000,0.000000,4.947818,2.500000,-4.947818,-2.500000,2.500000,4.947818,-0.000495,0.000495,0.000495,-0.000495
3.005000,0.000000,4.937942,2.500000,-4.937942,-2.500000,2.500000,4.937942,-0.000494,0.000494,0.000494,-0.000494
3.006000,0.000000,4.928086,2.500000,-4.928086,-2.500000,2.500000,4.928086,-0.000493,0.000493,0.000493,-0.000493
3.007000,0.000000,4.918249,2.500000,-4.918249,-2.500000,2.500000,4.918249,-0.000492,0.000492,0.000492,-0.000492
3.008000,0.000000,4.908432,2.500000,-4.908432,-2.500000,2.500000,4.908432,-0.000491,0.000491,0.000491,-0.000491
3.009000,0.000000,4.898635,2.500000,-4.898635,-2.500000,2.500000,4.898635,-0.000490,0.000490,0.000490,-0.000490
3.010000,0.000000,4.888857,2.500000,-4.888857,-2.500000,2.500000,4.888857,-0.000489,0.000489,0.000489,-0.000489
3.011000,0.000000,4.879099,2.500000,-4.879099,-2.500000,2.500000,4.879099,-0.000488,0.000488,0.000488,-0.000488
3.012000,0.000000,4.869360,2.500000,-4.869360,-2.500000,2.500000,4.869360,-0.000487,0.000487,0.000487,-0.000487
3.013000,0.000000,4.859641,2.500000,-4.859641,-2.500000,2.500000,4.859641,-0.000486,0.000486,0.000486,-0.000486
3.014000,0.000000,4.849941,2.500000,-4.849941,-2.500000,2.500000,4.849941,-0.000485,0.000485,0.000485,-0.000485
3.015000,0.000000,4.840261,2.500000,-4.840261,-2.500000,2.500000,4.840261,-0.000484,0.000484,0.000484,-0.000484
3.016000,0.000000,4.830600,2.500000,-4.830600,-2.500000,2.500000,4.830600,-0.000483,0.000483,0.000483,-0.000483
3.017000,0.000000,4.820958,2.500000,-4.820958,-2.500000,2.500000,4.820958,-0.000482,0.000482,0.000482,-0.000482
3.018000,0.000000,4.811335,2.500000,-4.811335,-2.500000,2.500000,4.811335,-0.000481,0.000481,0.000481,-0.000481
3.019000,0.000000,4.801732,2.500000,-4.801732,-2.500000,2.500000,4.801732,-0.000480,0.000480,0.000480,-0.000480
3.020000,0.000000,4.792147,2.500000,-4.792147,-2.500000,2.500000,4.792147,-0.000479,0.000479,0.000479,-0.000479
3.021000,0.000000,4.782582,2.500000,-4.782582,-2.500000,2.500000,4.782582,-0.000478,0.000478,0.000478,-0.000478
3.022000,0.000000,4.773036,2.500000,-4.773036,-2.500000,2.500000,4.773036,-0.000477,0.000477,0.000477,-0.000477
3.023000,0.000000,4.763509,2.500000,-4.763509,-2.500000,2.500000,4.763509,-0.000476,0.000476,0.000476,-0.000476
3.024000,0.000000,4.754001,2.500000,-4.754001,-2.500000,2.500000,4.754001,-0.000475,0.000475,0.000475,-0.000475
3.025000,0.000000,4.744512,2.500000,-4.744512,-2.500000,2.500000,4.744512,-0.000474,0.000474,0.000474,-0.000474
3.026000,0.000000,4.735042,2.500000,-4.735042,-2.500000,2.500000,4.735042,-0.000474,0.000474,0.000474,-0.000474
3.027000,0.000000,4.725591,2.500000,-4.725591,-2.500000,2.500000,4.725591,-0.000473,0.000473,0.000473,-0.000473
3.028000,0.000000,4.716158,2.500000,-4.716158,-2.500000,2.500000,4.716158,-0.000472,0.000472,0.000472,-0.000472
3.029000,0.000000,4.706745,2.500000,-4.706745,-2.500000,2.500000,4.706745,-0.000471,0.000471,0.000471,-0.000471
3.030000,0.000000,4.697350,2.500000,-4.697350,-2.500000,2.500000,4.697350,-0.000470,0.000470,0.000470,-0.000470
3.031000,0.000000,4.687974,2.500000,-4.687974,-2.500000,2.500000,4.687974,-0.000469,0.000469,0.000469,-0.000469
3.032000,0.000000,4.678617,2.500000,-4.678617,-2.500000,2.500000,4.678617,-0.000468,0.000468,0.000468,-0.000468
3.033000,0.000000,4.669278,2.500000,-4.669278,-2.500000,2.500000,4.669278,-0.000467,0.000467,0.000467,-0.000467
3.034000,0.000000,4.659959,2.500000,-4.659959,-2.500000,2.500000,4.659959,-0.000466,0.000466,0.000466,-0.000466
3.035000,0.000000,4.650657,2.500000,-4.650657,-2.500000,2.500000,4.650657,-0.000465,0.000465,0.000465,-0.000465
3.036000,0.000000,4.641374,2.500000,-4.641374,-2.500000,2.500000,4.641374,-0.000464,0.000464,0.000464,-0.000464
3.037000,0.000000,4.632110,2.500000,-4.632110,-2.500000,2.500000,4.632110,-0.000463,0.000463,0.000463,-0.000463
3.038000,0.000000,4.622865,2.500000,-4.622865,-2.500000,2.500000,4.622865,-0.000462,0.000462,0.000462,-0.000462
3.039000,0.000000,4.613637,2.500000,-4.613637,-2.500000,2.500000,4.613637,-0.000461,0.000461,0.000461,-0.000461
3.040000,0.000000,4.604428,2.500000,-4.604428,-2.500000,2.500000,4.604428,-0.000460,0.000460,0.000460,-0.000460
3.041000,0.000000,4.595238,2.500000,-4.595238,-2.500000,2.500000,4.595238,-0.000460,0.000460,0.000460,-0.000460
3.042000,0.000000,4.586066,2.500000,-4.586066,-2.500000,2.500000,4.586066,-0.000459,0.000459,0.000459,-0.000459
3.043000,0.000000,4.576912,2.500000,-4.576912,-2.500000,2.500000,4.576912,-0.000458,0.000458,0.000458,-0.000458
3.044000,0.000000,4.567776,2.500000,-4.567776,-2.500000,2.500000,4.567776,-0.000457,0.000457,0.000457,-0.000457
3.045000,0.000000,4.558659,2.500000,-4.558659,-2.500000,2.500000,4.558659,-0.000456,0.000456,0.000456,-0.000456
3.046000,0.000000,4.549560,2.500000,-4.549560,-2.500000,2.500000,4.549560,-0.000455,0.000455,0.000455,-0.000455
3.047000,0.000000,4.540479,2.500000,-4.540479,-2.500000,2.500000,4.540479,-0.000454,0.000454,0.000454,-0.000454
3.048000,0.000000,4.531416,2.500000,-4.531416,-2.500000,2.500000,4.531416,-0.000453,0.000453,0.000453,-0.000453
3.049000,0.000000,4.522371,2.500000,-4.522371,-2.500000,2.500000,4.522371,-0.000452,0.000452,0.000452,-0.000452
3.050000,0.000000,4.513345,2.500000,-4.513345,-2.500000,2.500000,4.513345,-0.000451,0.000451,0.000451,-0.000451
3.051000,0.000000,4.504336,2.500000,-4.504336,-2.500000,2.500000,4.504336,-0.000450,0.000450,0.000450,-0.000450
3.052000,0.000000,4.495345,2.500000,-4.495345,-2.500000,2.500000,4.495345,-0.000450,0.000450,0.000450,-0.000450
3.053000,0.000000,4.486373,2.500000,-4.486373,-2.500000,2.500000,4.486373,-0.000449,0.000449,0.000449,-0.000449
3.054000,0.000000,4.477418,2.500000,-4.477418,-2.500000,2.500000,4.477418,-0.000448,0.000448,0.000448,-0.000448
3.055000,0.000000,4.468481,2.500000,-4.468481,-2.500000,2.500000,4.468481,-0.000447,0.000447,0.000447,-0.000447
3.056000,0.000000,4.459562,2.500000,-4.459562,-2.500000,2.500000,4.459562,-0.000446,0.000446,0.000446,-0.000446
3.057000,0.000000,4.450660,2.500000,-4.450660,-2.500000,2.500000,4.450660,-0.000445,0.000445,0.000445,-0.000445
3.058000,0.000000,4.441777,2.500000,-4.441777,-2.500000,2.500000,4.441777,-0.000444,0.000444,0.000444,-0.000444
3.059000,0.000000,4.432911,2.500000,-4.432911,-2.500000,2.500000,4.432911,-0.000443,0.000443,0.000443,-0.000443
3.060000,0.000000,4.424063,2.500000,-4.424063,-2.500000,2.500000,4.424063,-0.000442,0.000442,0.000442,-0.000442
3.061000,0.000000,4.415232,2.500000,-4.415232,-2.500000,2.500000,4.415232,-0.000442,0.000442,0.000442,-0.000442
3.062000,0.000000,4.406420,2.500000,-4.406420,-2.500000,2.500000,4.406420,-0.000441,0.000441,0.000441,-0.000441
3.063000,0.000000,4.397624,2.500000,-4.397624,-2.500000,2.500000,4.397624,-0.000440,0.000440,0.000440,-0.000440
3.064000,0.000000,4.388847,2.500000,-4.388847,-2.500000,2.500000,4.388847,-0.000439,0.000439,0.000439,-0.000439
3.065000,0.000000,4.380086,2.500000,-4.380086,-2.500000,2.500000,4.380086,-0.000438,0.000438,0.000438,-0.000438
3.066000,0.000000,4.371344,2.500000,-4.371344,-2.500000,2.500000,4.371344,-0.000437,0.000437,0.000437,-0.000437
3.067000,0.000000,4.362619,2.500000,-4.362619,-2.500000,2.500000,4.362619,-0.000436,0.000436,0.000436,-0.000436
3.068000,0.000000,4.353911,2.500000,-4.353911,-2.500000,2.500000,4.353911,-0.000435,0.000435,0.000435,-0.000435
3.069000,0.000000,4.345220,2.500000,-4.345220,-2.500000,2.500000,4.345220,-0.000435,0.000435,0.000435,-0.000435
3.070000,0.000000,4.336547,2.500000,-4.336547,-2.500000,2.500000,4.336547,-0.000434,0.000434,0.000434,-0.000434
3.071000,0.000000,4.327891,2.500000,-4.327891,-2.500000,2.500000,4.327891,-0.000433,0.000433,0.000433,-0.000433
3.072000,0.000000,4.319253,2.500000,-4.319253,-2.500000,2.500000,4.319253,-0.000432,0.000432,0.000432,-0.000432
3.073000,0.000000,4.310632,2.500000,-4.310632,-2.500000,2.500000,4.310632,-0.000431,0.000431,0.000431,-0.000431
3.074000,0.000000,4.302028,2.500000,-4.302028,-2.500000,2.500000,4.302028,-0.000430,0.000430,0.000430,-0.000430
3.075000,0.000000,4.293441,2.500000,-4.293441,-2.500000,2.500000,4.293441,-0.000429,0.000429,0.000429,-0.000429
3.076000,0.000000,4.284871,2.500000,-4.284871,-2.500000,2.500000,4.284871,-0.000428,0.000428,0.000428,-0.000428
3.077000,0.000000,4.276318,2.500000,-4.276318,-2.500000,2.500000,4.276318,-0.000428,0.000428,0.000428,-0.000428
3.078000,0.000000,4.267783,2.500000,-4.267783,-2.500000,2.500000,4.267783,-0.000427,0.000427,0.000427,-0.000427
3.079000,0.000000,4.259264,2.500000,-4.259264,-2.500000,2.500000,4.259264,-0.000426,0.000426,0.000426,-0.000426
3.080000,0.000000,4.250763,2.500000,-4.250763,-2.500000,2.500000,4.250763,-0.000425,0.000425,0.000425,-0.000425
3.081000,0.000000,4.242278,2.500000,-4.242278,-2.500000,2.500000,4.242278,-0.000424,0.000424,0.000424,-0.000424
3.082000,0.000000,4.233811,2.500000,-4.233811,-2.500000,2.500000,4.233811,-0.000423,0.000423,0.000423,-0.000423
3.083000,0.000000,4.225360,2.500000,-4.225360,-2.500000,2.500000,4.225360,-0.000423,0.000423,0.000423,-0.000423
3.084000,0.000000,4.216926,2.500000,-4.216926,-2.500000,2.500000,4.216926,-0.000422,0.000422,0.000422,-0.000422
3.085000,0.000000,4.208509,2.500000,-4.208509,-2.500000,2.500000,4.208509,-0.000421,0.000421,0.000421,-0.000421
3.086000,0.000000,4.200109,2.500000,-4.200109,-2.500000,2.500000,4.200109,-0.000420,0.000420,0.000420,-0.000420
3.087000,0.000000,4.191725,2.500000,-4.191725,-2.500000,2.500000,4.191725,-0.000419,0.000419,0.000419,-0.000419
3.088000,0.000000,4.183359,2.500000,-4.183359,-2.500000,2.500000,4.183359,-0.000418,0.000418,0.000418,-0.000418
3.089000,0.000000,4.175009,2.500000,-4.175009,-2.500000,2.500000,4.175009,-0.000418,0.000418,0.000418,-0.000418
3.090000,0.000000,4.166675,2.500000,-4.166675,-2.500000,2.500000,4.166675,-0.000417,0.000417,0.000417,-0.000417
3.091000,0.000000,4.158358,2.500000,-4.158358,-2.500000,2.500000,4.158358,-0.000416,0.000416,0.000416,-0.000416
3.092000,0.000000,4.150058,2.500000,-4.150058,-2.500000,2.500000,4.150058,-0.000415,0.000415,0.000415,-0.000415
3.093000,0.000000,4.141775,2.500000,-4.141775,-2.500000,2.500000,4.141775,-0.000414,0.000414,0.000414,-0.000414
3.094000,0.000000,4.133508,2.500000,-4.133508,-2.500000,2.500000,4.133508,-0.000413,0.000413,0.000413,-0.000413
3.095000,0.000000,4.125257,2.500000,-4.125257,-2.500000,2.500000,4.125257,-0.000413,0.000413,0.000413,-0.000413
3.096000,0.000000,4.117023,2.500000,-4.117023,-2.500000,2.500000,4.117023,-0.000412,0.000412,0.000412,-0.000412
3.097000,0.000000,4.108806,2.500000,-4.108806,-2.500000,2.500000,4.108806,-0.000411,0.000411,0.000411,-0.000411
