-0.000071,-0.000071,-0.000800,-0.000800,-0.000071,-0.000000,0.000000,-0.110565,0.110565,0.110565,0.110565,0.110565,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.110565,-0.110565,-0.110565,0.889435,-0.110565,0.000071,0.000071,0.000071,0.000000
0.000590,0.000590,0.000071,0.000071,0.000590,0.000000,-0.000000,-0.078624,0.078624,0.078624,0.078624,0.078624,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.078624,-0.078624,-0.078624,-0.078624,0.921376,-0.000590,-0.000590,-0.000590,-0.000000
0.000590,0.000590,0.000071,0.000071,0.000590,-0.000000,0.000000,-0.078624,0.078624,0.078624,0.078624,-0.921376,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.078624,-0.078624,-0.078624,-0.078624,0.921376,-0.000590,-0.000590,-0.000590,0.000000
0.000590,0.000590,0.000071,0.000071,0.000590,0.000000,-0.000000,-0.078624,0.078624,0.078624,0.078624,-0.921376,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,0.078624,-0.078624,-0.078624,-0.078624,0.921376,-0.000590,-0.000590,-0.000590,-0.000000
0.000590,0.000590,0.000071,0.000071,0.000590,-0.000000,0.000000,-0.078624,0.078624,0.078624,0.078624,-0.921376,0.000000,-0.000000,1.000000,1.000000,0.000000,-0.000000,0.078624,-0.078624,-0.078624,-0.078624,0.921376,-0.000590,-0.000590,-0.000590,-1.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,31250.000000,0.000000,31250.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-31250.000000,-0.000000,-31250.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
0.078624,-0.921376,-0.110565,-0.110565,0.078624,31250.000000,0.000000,31372.850123,-122.850123,-122.850123,-122.850123,-122.850123,0.000000,-0.000000,0.000000,-0.000000,-31250.000000,-1.000000,-31372.850123,122.850123,122.850123,122.850123,122.850123,-0.078624,-0.078624,-0.078624,0.000000
-0.078624,-0.078624,0.110565,0.110565,-0.078624,0.000000,-0.000000,-122.850123,122.850123,122.850123,122.850123,122.850123,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,122.850123,-122.850123,-122.850123,-122.850123,-122.850123,0.078624,0.078624,0.078624,-0.000000
-0.078624,-0.078624,-0.889435,0.110565,-0.078624,-0.000000,0.000000,-122.850123,122.850123,122.850123,122.850123,122.850123,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,122.850123,-122.850123,-122.850123,-122.850123,-122.850123,0.078624,0.078624,0.078624,0.000000
-0.078624,-0.078624,-0.889435,-0.889435,-0.078624,0.000000,-0.000000,-122.850123,122.850123,122.850123,122.850123,122.850123,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,122.850123,-122.850123,-122.850123,-122.850123,-122.850123,0.078624,0.078624,0.078624,-0.000000
0.921376,0.921376,0.110565,0.110565,0.921376,-0.000000,0.000000,-122.850123,122.850123,122.850123,122.850123,122.850123,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,122.850123,-122.850123,-122.850123,-122.850123,-122.850123,-0.921376,-0.921376,-0.921376,0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000
0.000000,-0.000000,0.000000,-0.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000
